Date,Store_ID,Product_Category,Sales_Amount,Is_Holiday,Has_Promotion,Customer_Footfall
2023-05-05,4,Groceries,7562.2,0,0,209.0
2024-05-13,5,Home & Kitchen,1967.85,0,0,834.0
2024-01-04,5,Groceries,9186.84,0,0,953.0
2023-07-19,5,Toys,2432.94,0,0,485.0
2025-01-22,1,Groceries,7028.41,0,0,488.0
2024-12-24,5,Electronics,5461.84,0,0,809.0
2025-07-06,2,Toys,4933.12,0,0,792.0
2023-09-01,2,Clothing,2995.77,0,0,211.0
2023-07-28,4,Clothing,3048.57,0,0,581.0
2025-04-23,2,Electronics,7588.03,0,0,892.0
2024-10-30,2,Home & Kitchen,3598.84,0,0,230.0
2025-06-16,1,Groceries,9980.51,0,0,431.0
2023-08-11,1,Groceries,7286.53,0,0,423.0
2024-02-12,3,Groceries,8563.09,0,0,636.0
2023-12-14,2,Toys,3317.12,0,0,717.0
2026-03-25,4,Clothing,1957.36,0,0,878.0
2025-11-07,3,Electronics,5599.47,0,0,509.0
2025-09-16,3,Home & Kitchen,4052.74,1,0,534.0
2024-09-22,1,Toys,3659.52,0,0,326.0
2024-06-21,1,Toys,4752.14,0,1,904.0
2025-04-02,5,Toys,2029.41,0,0,308.0
2024-10-12,5,Clothing,4563.67,0,0,463.0
2023-10-05,3,Home & Kitchen,2708.28,0,0,484.0
2025-05-04,1,Toys,7721.49,0,1,840.0
2023-07-02,4,Groceries,10089.27,0,0,482.0
2023-11-04,5,Groceries,11608.35,0,0,674.0
2023-07-06,3,Clothing,1981.44,0,0,570.0
2025-02-25,2,Toys,3564.78,0,0,905.0
2024-06-27,3,Electronics,5311.15,0,0,793.0
2023-05-18,5,Electronics,3425.07,0,0,667.0
2024-06-08,3,Toys,3831.44,0,0,988.0
2025-04-16,3,Groceries,7975.85,0,0,566.0
2023-04-20,4,Toys,3105.28,0,0,248.0
2023-05-10,5,Home & Kitchen,2845.16,1,0,1128.0
2024-04-15,5,Clothing,3058.04,0,1,544.0
2025-12-31,1,Groceries,12694.75,0,0,529.0
2023-11-06,2,Groceries,16648.27,0,1,613.0
2023-11-21,3,Groceries,11228.42,0,0,966.0
2025-09-05,1,Clothing,3650.83,0,0,933.0
2024-12-08,5,Toys,5183.17,0,0,864.0
2025-11-21,1,Clothing,2491.21,0,0,832.0
2025-08-29,1,Clothing,4456.5,0,0,949.0
2025-12-09,4,Toys,3626.04,0,0,366.0
2025-03-07,3,Clothing,3792.45,0,1,1093.0
2025-09-05,5,Toys,3170.08,0,0,523.0
2024-03-04,3,Toys,2768.55,1,0,1317.0
2023-06-21,5,Electronics,5460.81,0,0,722.0
2024-06-29,1,Home & Kitchen,3244.39,0,0,652.0
2023-09-11,4,Groceries,14039.99,0,1,758.0
2023-08-29,3,Home & Kitchen,2067.49,0,0,707.0
2025-04-08,2,Clothing,5682.59,1,1,1399.0
2025-06-28,4,Home & Kitchen,5299.44,0,0,376.0
2024-08-27,4,Electronics,6748.71,1,0,781.0
2024-06-26,5,Clothing,1845.39,0,0,685.0
2023-05-23,5,Groceries,13198.09,0,1,884.0
2023-06-30,4,Home & Kitchen,5028.01,0,1,564.0
2025-05-06,5,Clothing,2919.8,0,0,237.0
2024-04-05,2,Toys,3911.48,0,1,740.0
2025-04-15,5,Toys,6983.67,1,1,1629.0
2023-10-07,5,Electronics,6298.93,0,0,631.0
2025-08-12,1,Clothing,3131.46,0,1,798.0
2023-11-29,2,Toys,4270.56,0,0,877.0
2023-12-22,4,Electronics,10292.61,0,1,492.0
2024-02-10,1,Toys,2905.45,0,0,804.0
2024-07-25,1,Toys,5221.38,0,1,451.0
2024-01-06,4,Groceries,8505.49,0,0,242.0
2024-04-18,3,Electronics,5671.45,0,0,653.0
2024-05-29,3,Electronics,6491.96,0,0,260.0
2025-04-13,5,Electronics,7084.74,0,0,1036.0
2025-03-01,5,Toys,4408.57,0,0,855.0
2024-10-17,3,Electronics,4611.54,0,0,293.0
2025-02-11,2,Toys,2964.94,0,0,938.0
2025-07-06,3,Clothing,2197.43,0,0,944.0
2024-02-01,1,Home & Kitchen,3028.73,0,0,274.0
2023-04-07,1,Home & Kitchen,2431.11,0,0,744.0
2025-11-16,2,Electronics,14795.82,1,0,774.0
2025-05-14,2,Home & Kitchen,2230.52,0,0,205.0
2024-12-14,5,Toys,3084.32,0,0,950.0
2025-07-30,1,Toys,2029.3,0,0,831.0
2026-02-02,4,Electronics,4904.29,0,0,357.0
2025-10-23,1,Electronics,5968.15,1,0,981.0
2025-10-01,5,Home & Kitchen,3559.37,0,0,837.0
2026-01-31,1,Groceries,9639.19,0,0,696.0
2024-03-31,3,Toys,1782.86,0,0,1004.0
2024-02-18,2,Home & Kitchen,4985.1,0,1,990.0
2025-08-25,1,Home & Kitchen,2050.14,0,0,969.0
2023-11-28,1,Clothing,8210.0,0,1,1116.0
2024-06-23,2,Home & Kitchen,3406.4,0,0,825.0
2023-08-17,4,Clothing,1774.49,0,0,941.0
2023-11-06,4,Electronics,4631.8,0,0,945.0
2025-04-30,4,Toys,2988.77,0,0,263.0
2026-02-12,5,Clothing,2933.31,0,0,734.0
2024-02-24,3,Home & Kitchen,3087.73,0,0,1052.0
2025-05-03,4,Toys,4000.96,0,0,555.0
2023-10-31,2,Clothing,2466.87,0,0,545.0
2023-08-23,2,Electronics,6180.87,0,0,375.0
2024-03-11,4,Home & Kitchen,4590.69,0,0,289.0
2023-06-19,2,Groceries,9321.6,0,0,877.0
2026-03-04,5,Groceries,12253.25,0,1,588.0
2023-04-13,3,Electronics,5451.47,0,0,848.0
2024-08-04,4,Toys,3382.58,0,0,501.0
2025-03-23,3,Groceries,10319.69,0,0,502.0
2024-02-17,2,Toys,3752.46,0,0,367.0
2024-04-10,3,Electronics,5130.28,0,0,231.0
2023-08-21,4,Electronics,5632.47,0,0,708.0
2024-10-24,2,Clothing,3644.17,0,0,860.0
2025-04-08,1,Groceries,11128.15,1,0,1349.0
2025-05-11,2,Groceries,14888.3,0,1,1094.0
2026-03-06,2,Electronics,4938.86,0,0,849.0
2024-05-30,4,Groceries,8759.72,0,0,322.0
2023-05-27,4,Home & Kitchen,2940.19,0,0,608.0
2024-03-09,3,Home & Kitchen,5665.3,0,1,1336.0
2023-06-07,4,Toys,5300.64,1,0,649.0
2023-11-01,3,Home & Kitchen,3405.8,0,0,439.0
2025-04-10,4,Toys,3670.91,0,0,754.0
2024-01-10,4,Clothing,3656.72,0,0,867.0
2023-07-01,4,Toys,3473.32,0,0,1118.0
2024-05-02,4,Electronics,5619.36,0,0,702.0
2025-09-16,5,Home & Kitchen,6891.07,1,0,1192.0
2025-01-28,4,Toys,3099.97,0,0,902.0
2026-03-10,4,Groceries,7583.14,0,0,461.0
2024-09-04,1,Home & Kitchen,2986.73,0,0,599.0
2026-01-17,1,Home & Kitchen,4451.3,0,0,510.0
2025-06-17,1,Groceries,12394.11,0,1,325.0
2024-11-07,4,Toys,3229.44,0,0,
2025-04-09,3,Electronics,5552.34,0,0,350.0
2024-01-08,3,Groceries,8115.77,0,0,365.0
2025-07-06,4,Groceries,12319.77,0,0,668.0
2023-06-19,4,Home & Kitchen,3109.19,0,0,917.0
2023-06-16,1,Groceries,9039.89,0,0,993.0
2024-04-28,4,Electronics,6588.83,0,0,398.0
2024-08-20,2,Home & Kitchen,4351.29,0,0,219.0
2024-09-02,4,Clothing,2933.83,0,0,805.0
2023-12-09,2,Groceries,12824.01,0,0,519.0
2026-03-08,5,Groceries,15957.59,0,1,512.0
2023-12-11,2,Groceries,14479.46,0,1,328.0
2023-09-19,2,Groceries,7513.82,0,0,541.0
2024-08-28,4,Toys,3185.44,0,0,390.0
2025-01-27,2,Groceries,7242.52,0,0,707.0
2026-01-09,5,Toys,3430.96,0,0,632.0
2026-02-22,3,Clothing,4291.44,0,0,1158.0
2024-04-11,2,Groceries,11042.71,0,1,390.0
2023-12-18,4,Toys,4703.1,0,0,415.0
2026-03-13,2,Clothing,2516.39,0,0,566.0
2024-10-04,5,Clothing,3623.97,0,0,579.0
2024-12-09,3,Electronics,8718.22,0,0,617.0
2024-10-03,1,Groceries,12536.99,1,0,1071.0
2024-06-15,1,Toys,6025.33,0,0,414.0
2023-05-07,5,Clothing,3020.35,0,0,762.0
2025-07-08,5,Groceries,9063.71,0,0,953.0
2023-11-12,3,Electronics,5485.18,0,0,405.0
2024-09-14,2,Toys,3329.9,0,1,381.0
2024-10-27,2,Toys,5854.76,1,0,369.0
2025-04-30,3,Electronics,4522.29,0,0,816.0
2024-10-11,4,Home & Kitchen,3418.96,0,0,881.0
2023-04-08,4,Home & Kitchen,5070.78,0,1,864.0
2024-03-22,3,Home & Kitchen,2921.4,0,0,517.0
2025-09-14,1,Electronics,10782.49,0,1,335.0
2025-12-12,1,Toys,3737.84,0,0,420.0
2024-10-16,4,Groceries,11889.93,0,1,704.0
2024-03-15,2,Toys,3751.29,0,1,1154.0
2025-11-13,5,Groceries,10580.12,0,0,467.0
2025-01-18,3,Toys,2673.69,0,0,849.0
2023-11-03,4,Home & Kitchen,5210.96,0,0,778.0
2024-04-02,3,Clothing,3305.41,0,0,235.0
2024-06-08,3,Home & Kitchen,4428.08,0,0,988.0
2023-09-23,5,Toys,3973.13,0,0,405.0
2025-03-01,5,Home & Kitchen,3840.05,0,0,
2023-07-16,4,Electronics,2988.33,0,0,650.0
2025-12-21,4,Groceries,14058.54,0,0,435.0
2024-09-06,5,Clothing,2666.13,1,0,641.0
2026-01-27,3,Clothing,3994.68,0,0,703.0
2025-06-16,4,Toys,5023.53,0,1,1105.0
2024-10-11,4,Groceries,6823.87,0,0,881.0
2024-05-31,3,Toys,1704.74,0,0,355.0
2025-06-08,1,Clothing,5615.23,0,0,571.0
2025-10-24,5,Electronics,5003.22,0,0,472.0
2024-07-11,3,Groceries,8250.85,0,0,474.0
2023-12-30,4,Home & Kitchen,6227.81,0,0,621.0
2023-11-14,5,Home & Kitchen,6202.71,0,0,582.0
2023-06-07,2,Electronics,6848.21,1,0,562.0
2025-03-28,4,Home & Kitchen,3459.04,0,0,225.0
2026-03-09,3,Electronics,6283.42,0,0,642.0
2026-02-02,3,Groceries,8198.5,0,0,911.0
2023-09-03,3,Home & Kitchen,968.5,0,0,1195.0
2024-10-26,1,Home & Kitchen,2474.84,0,0,780.0
2025-02-22,3,Electronics,4822.86,0,0,250.0
2024-05-30,1,Toys,4844.26,0,1,636.0
2024-05-14,4,Home & Kitchen,4655.39,0,1,451.0
2023-06-13,3,Clothing,3196.25,0,0,915.0
2024-12-21,1,Toys,9610.69,0,1,1235.0
2025-08-22,3,Electronics,7369.63,0,1,768.0
2025-05-07,5,Groceries,11257.54,0,1,339.0
2023-07-11,5,Home & Kitchen,2908.7,0,0,614.0
2024-12-30,3,Groceries,8993.89,0,0,841.0
2023-12-29,3,Groceries,16693.44,0,1,374.0
2025-10-21,1,Electronics,5429.35,0,1,772.0
2024-12-23,1,Groceries,10764.04,0,0,851.0
2024-08-03,5,Toys,5273.12,0,0,1123.0
2024-02-15,4,Groceries,7752.55,0,0,560.0
2024-09-01,3,Electronics,7100.47,0,0,837.0
2024-10-29,4,Toys,3599.81,0,0,618.0
2026-02-09,4,Toys,2496.39,0,0,715.0
2025-07-05,4,Electronics,4755.53,0,0,442.0
2023-12-14,5,Clothing,4357.54,0,0,918.0
2026-01-27,5,Electronics,5076.37,0,0,658.0
2025-01-27,4,Clothing,3265.08,0,0,303.0
2024-02-28,2,Groceries,13152.21,0,1,313.0
2024-01-31,3,Clothing,1787.51,0,0,782.0
2024-04-29,5,Electronics,4624.13,0,0,439.0
2023-12-06,4,Groceries,10452.2,0,0,765.0
2024-07-06,1,Electronics,8262.45,0,1,668.0
2023-08-25,5,Clothing,2941.89,0,0,814.0
2023-12-11,3,Groceries,11113.78,0,0,957.0
2023-10-06,2,Home & Kitchen,4095.24,0,1,474.0
2024-11-29,5,Home & Kitchen,4774.55,0,0,536.0
2025-01-23,2,Toys,1204.13,0,0,723.0
2025-11-20,1,Electronics,11842.99,0,1,936.0
2023-12-09,1,Toys,4330.79,0,0,603.0
2025-03-11,2,Electronics,4790.55,0,0,341.0
2025-04-07,3,Electronics,5156.32,0,0,743.0
2026-03-16,4,Toys,5502.46,1,1,527.0
2026-03-14,3,Groceries,10530.26,0,0,559.0
2024-05-18,4,Home & Kitchen,4017.28,0,0,1047.0
2024-08-26,5,Home & Kitchen,2819.8,0,0,477.0
2023-11-20,1,Electronics,6148.31,0,0,722.0
2024-02-24,1,Home & Kitchen,3366.57,0,0,378.0
2024-09-25,1,Groceries,7348.44,0,0,430.0
2023-08-05,3,Clothing,3519.98,0,0,753.0
2023-06-19,2,Clothing,2540.61,0,0,877.0
2024-01-04,2,Home & Kitchen,2961.64,0,0,807.0
2024-09-22,2,Home & Kitchen,2626.03,0,0,519.0
2024-02-04,5,Groceries,9675.57,0,0,1129.0
2025-06-01,1,Toys,3462.75,0,0,573.0
2024-02-24,5,Home & Kitchen,2773.74,0,0,1184.0
2026-03-13,4,Clothing,1769.52,0,0,765.0
2023-11-24,5,Electronics,7231.87,0,0,726.0
2025-10-05,4,Electronics,6995.44,0,0,657.0
2025-05-10,2,Clothing,3611.24,0,0,1153.0
2025-02-24,1,Home & Kitchen,2707.5,0,0,379.0
2025-03-25,2,Electronics,5468.3,0,0,489.0
2023-10-25,5,Home & Kitchen,3104.16,0,0,426.0
2023-10-26,1,Clothing,2836.92,0,0,457.0
2024-09-29,5,Groceries,9814.99,0,0,534.0
2024-11-25,2,Toys,4811.01,0,1,272.0
2023-10-05,5,Clothing,2048.94,0,0,928.0
2024-01-01,2,Toys,4366.13,0,0,571.0
2025-02-01,5,Groceries,9370.27,0,0,889.0
2024-12-23,5,Electronics,4405.87,0,0,927.0
2024-07-06,1,Toys,4703.78,0,0,556.0
2023-06-28,1,Electronics,4618.88,0,0,302.0
2024-02-24,1,Electronics,4695.4,0,0,378.0
2024-03-17,4,Home & Kitchen,3579.54,0,0,847.0
2024-09-05,3,Groceries,12069.39,0,1,306.0
2023-04-06,2,Electronics,5330.76,0,0,934.0
2025-02-12,5,Home & Kitchen,2991.74,0,0,824.0
2023-04-16,1,Home & Kitchen,3809.77,0,0,1134.0
2025-09-07,5,Electronics,5794.27,0,0,876.0
2025-03-10,3,Electronics,5642.81,0,0,922.0
2024-10-22,1,Groceries,8110.42,0,0,262.0
2024-09-27,4,Groceries,9134.8,0,0,424.0
2023-09-28,2,Home & Kitchen,4948.98,0,1,849.0
2025-06-13,1,Groceries,8434.14,0,0,201.0
2025-07-03,1,Home & Kitchen,4026.49,0,0,650.0
2025-05-13,3,Home & Kitchen,3238.5,0,0,270.0
2024-08-11,4,Toys,3963.58,0,0,955.0
2025-10-05,1,Home & Kitchen,2464.0,0,0,1179.0
2024-05-27,1,Groceries,8024.58,0,0,476.0
2024-05-26,1,Groceries,10284.5,0,0,802.0
2023-10-30,4,Electronics,8853.52,0,1,812.0
2025-09-22,5,Toys,4079.6,0,0,389.0
2024-05-27,3,Groceries,8693.74,0,0,749.0
2025-10-22,5,Clothing,2491.68,0,0,513.0
2025-11-03,5,Toys,5772.72,0,0,643.0
2025-01-14,2,Home & Kitchen,2307.41,0,0,704.0
2024-10-19,5,Toys,3237.97,0,0,807.0
2026-02-20,1,Toys,4384.85,0,0,469.0
2024-05-14,3,Electronics,5959.84,0,0,732.0
2025-05-02,1,Home & Kitchen,4243.58,0,0,491.0
2025-04-24,1,Home & Kitchen,5119.94,0,1,548.0
2025-02-08,2,Home & Kitchen,6132.92,0,1,940.0
2023-12-15,1,Clothing,5000.77,0,0,377.0
2024-01-08,2,Clothing,4930.96,0,0,253.0
2024-10-03,4,Clothing,5101.28,1,0,1391.0
2025-10-12,3,Clothing,4216.03,0,0,634.0
2023-09-07,1,Electronics,5487.33,0,0,858.0
2026-03-25,2,Clothing,4323.53,0,0,521.0
2024-08-31,4,Clothing,2454.46,0,0,778.0
2025-08-29,4,Toys,2178.59,0,0,333.0
2025-08-11,2,Groceries,12769.41,0,1,
2025-12-02,4,Electronics,9450.44,0,0,900.0
2025-11-17,1,Toys,5472.36,0,0,795.0
2024-06-29,3,Toys,4814.44,0,0,548.0
2025-10-16,3,Clothing,2501.06,0,0,933.0
2024-05-14,3,Clothing,3760.04,0,0,732.0
2025-02-14,2,Electronics,4678.22,0,0,370.0
2023-09-18,3,Groceries,7861.8,0,0,461.0
2023-04-30,4,Clothing,4432.87,0,0,384.0
2023-08-12,4,Clothing,3641.31,0,0,1068.0
2025-04-03,5,Clothing,3271.3,0,0,260.0
2024-03-07,5,Home & Kitchen,5681.99,0,1,370.0
2024-05-04,3,Clothing,3196.29,0,0,794.0
2024-08-21,5,Home & Kitchen,2967.66,0,0,685.0
2026-01-17,1,Electronics,8844.47,0,1,612.0
2025-11-21,5,Clothing,3515.2,0,0,226.0
2025-09-16,4,Electronics,9957.53,1,0,726.0
2024-07-12,3,Home & Kitchen,2000.9,0,0,872.0
2023-12-03,4,Electronics,7120.66,0,0,802.0
2023-12-09,3,Groceries,12783.04,0,0,
2024-12-01,2,Groceries,11705.3,0,0,960.0
2024-01-23,1,Electronics,5798.54,0,0,937.0
2025-11-27,3,Toys,5467.12,0,0,536.0
2025-02-17,4,Toys,3640.74,0,0,701.0
2023-12-10,1,Toys,2617.29,0,0,399.0
2025-04-04,4,Electronics,5959.8,0,0,536.0
2024-08-05,2,Toys,1942.38,0,0,647.0
2024-07-27,4,Electronics,15728.6,1,1,582.0
2023-09-03,4,Groceries,8234.33,0,0,1196.0
2023-12-10,4,Toys,4110.96,0,0,800.0
2023-09-23,1,Electronics,6160.85,0,0,693.0
2023-11-12,4,Toys,5857.08,0,0,964.0
2024-10-30,3,Groceries,7801.31,0,0,
2024-02-15,4,Clothing,5061.21,0,1,672.0
2023-09-17,3,Toys,2781.39,0,0,738.0
2025-09-14,2,Electronics,3156.77,0,0,1023.0
2025-06-10,3,Groceries,8252.68,0,0,974.0
2025-05-11,4,Clothing,4532.34,0,0,746.0
2025-08-24,2,Groceries,11735.5,1,0,1194.0
2025-06-06,2,Clothing,3559.25,0,0,799.0
2025-09-28,3,Clothing,4182.31,0,0,790.0
2025-01-23,5,Clothing,3348.41,0,0,554.0
2024-01-10,4,Groceries,8688.32,0,0,867.0
2023-10-16,4,Home & Kitchen,4013.63,1,0,810.0
2025-04-15,3,Toys,5765.81,1,0,1218.0
2024-05-20,5,Electronics,4769.05,0,0,282.0
2025-11-23,3,Toys,4427.98,0,0,375.0
2025-05-25,3,Clothing,4840.16,0,0,996.0
2023-10-15,1,Toys,853.89,0,0,937.0
2023-10-06,3,Home & Kitchen,4197.0,0,1,268.0
2025-08-10,5,Toys,2000.37,0,0,946.0
2024-04-20,1,Electronics,6355.88,0,0,949.0
2025-11-20,2,Home & Kitchen,3532.74,0,0,636.0
2025-07-07,5,Electronics,8002.38,0,0,
2025-03-12,4,Electronics,5674.05,0,1,452.0
2024-05-16,2,Toys,2273.8,0,0,266.0
2025-10-25,3,Clothing,3151.76,0,0,826.0
2026-02-04,2,Toys,4360.97,0,0,925.0
2024-01-06,4,Clothing,2886.84,0,0,242.0
2024-02-18,4,Home & Kitchen,3260.68,0,0,642.0
2025-09-25,1,Electronics,4663.4,0,0,476.0
2024-04-18,5,Clothing,3240.28,0,0,917.0
2024-01-06,5,Toys,3705.27,0,0,408.0
2024-01-04,2,Clothing,3853.73,0,0,807.0
2024-09-07,1,Clothing,2755.9,0,0,1131.0
2024-12-25,2,Clothing,3914.95,0,0,361.0
2025-07-18,3,Toys,4201.28,0,1,364.0
2026-03-06,5,Groceries,8571.16,0,0,578.0
2023-10-07,5,Groceries,14208.52,0,1,757.0
2024-08-02,5,Groceries,7904.11,0,0,666.0
2024-01-08,5,Clothing,4612.99,0,1,1000.0
2023-05-24,1,Home & Kitchen,3993.74,0,0,857.0
2024-07-05,5,Electronics,6927.8,0,1,582.0
2024-12-04,1,Toys,4112.06,0,0,372.0
2025-06-02,2,Groceries,7958.08,0,0,323.0
2025-05-10,5,Groceries,9245.08,0,0,942.0
2025-07-26,1,Groceries,13815.53,0,1,1391.0
2025-10-07,1,Groceries,9236.92,0,0,462.0
2024-05-09,4,Electronics,5188.36,0,0,562.0
2023-10-15,2,Groceries,9114.24,0,0,494.0
2025-11-30,3,Electronics,7694.27,0,0,900.0
2024-03-12,2,Electronics,7494.33,0,0,924.0
2024-03-06,1,Home & Kitchen,6325.81,0,1,636.0
2025-03-02,3,Clothing,3428.61,0,0,828.0
2024-05-15,1,Clothing,3469.02,0,0,731.0
2023-09-25,3,Groceries,8554.11,0,0,433.0
2025-02-18,1,Toys,2949.4,0,0,937.0
2024-05-22,2,Home & Kitchen,4966.13,0,0,355.0
2026-01-07,5,Toys,2852.99,0,0,715.0
2025-01-28,2,Groceries,8085.38,0,0,751.0
2024-11-03,3,Toys,6001.29,0,0,403.0
2026-02-13,1,Electronics,3659.25,0,0,364.0
2024-01-18,3,Toys,2473.57,0,0,340.0
2024-11-01,2,Electronics,4793.33,0,0,425.0
2023-08-18,4,Toys,3366.08,0,1,519.0
2026-03-05,2,Home & Kitchen,3329.83,0,0,512.0
2024-05-08,4,Electronics,5012.45,0,0,724.0
2026-03-23,2,Electronics,2564.63,0,0,232.0
2023-10-20,1,Clothing,5999.53,0,1,1172.0
2023-10-02,4,Toys,2560.42,0,0,835.0
2025-08-28,5,Toys,3709.71,0,0,648.0
2025-12-01,5,Groceries,9274.31,0,0,611.0
2025-02-16,1,Electronics,7849.2,0,1,1078.0
2025-07-28,3,Toys,6867.75,0,1,892.0
2024-08-09,3,Groceries,9089.16,0,0,268.0
2023-06-24,5,Groceries,9225.27,0,0,643.0
2023-11-29,5,Home & Kitchen,4722.19,0,0,729.0
2025-10-09,2,Toys,3581.13,0,1,1045.0
2025-11-04,1,Toys,4305.8,0,0,827.0
2024-12-11,4,Toys,1255.27,0,0,930.0
2024-09-23,2,Clothing,3858.36,0,1,324.0
2025-07-04,3,Home & Kitchen,3141.54,0,1,512.0
2023-10-13,2,Toys,2495.56,0,0,860.0
2024-06-13,4,Clothing,2955.67,0,0,421.0
2023-08-27,3,Clothing,3512.73,0,0,1062.0
2025-10-30,5,Toys,3327.81,0,0,533.0
2025-11-01,5,Toys,6177.58,0,0,406.0
2025-03-17,4,Toys,3029.45,0,0,808.0
2024-11-28,2,Clothing,2658.43,0,0,962.0
2023-11-29,3,Toys,3023.96,0,0,316.0
2024-05-02,3,Electronics,4932.47,0,0,514.0
2025-04-08,2,Toys,5372.23,1,0,1166.0
2024-08-26,3,Groceries,7621.63,0,0,325.0
2024-11-30,2,Groceries,13582.97,0,0,1129.0
2024-02-25,1,Electronics,6879.99,0,0,746.0
2023-04-20,1,Toys,3238.3,0,0,213.0
2023-04-19,2,Toys,4539.15,0,0,972.0
2024-03-17,1,Home & Kitchen,2810.87,0,0,811.0
2024-01-19,4,Clothing,3224.85,0,1,600.0
2024-05-21,4,Toys,2594.79,0,0,960.0
2025-03-24,4,Home & Kitchen,2917.75,0,0,327.0
2025-06-27,2,Toys,2778.93,0,0,583.0
2024-10-05,5,Home & Kitchen,3343.13,0,0,379.0
2025-07-28,4,Groceries,7960.07,0,0,775.0
2024-01-06,3,Groceries,13428.05,0,1,1225.0
2024-01-07,5,Electronics,3613.62,0,0,927.0
2025-06-24,2,Toys,3045.76,0,1,428.0
2023-09-17,2,Groceries,14559.16,0,1,923.0
2025-11-12,2,Groceries,10034.76,0,0,835.0
2024-10-05,4,Groceries,8850.16,0,0,804.0
2024-09-27,1,Electronics,5799.53,0,0,528.0
2024-03-05,4,Electronics,5707.8,0,0,262.0
2023-06-30,4,Groceries,8749.98,0,0,470.0
2026-02-23,1,Electronics,3875.65,0,0,230.0
2023-05-14,4,Electronics,7253.62,0,0,373.0
2023-10-25,5,Toys,2412.02,0,0,426.0
2025-11-11,1,Home & Kitchen,4421.62,0,0,842.0
2025-11-10,4,Groceries,10501.65,0,0,713.0
2026-01-12,5,Groceries,6877.32,0,0,434.0
2025-05-13,2,Electronics,3621.16,0,0,696.0
2023-04-04,2,Toys,2780.58,0,0,389.0
2024-05-13,3,Clothing,3053.25,0,0,620.0
2025-04-01,5,Home & Kitchen,3022.9,0,0,983.0
2023-10-13,1,Toys,3400.03,0,0,596.0
2025-01-28,3,Toys,3932.23,0,0,590.0
2025-10-26,3,Electronics,4720.89,0,0,648.0
2023-11-18,3,Groceries,11712.65,0,0,1087.0
2024-08-23,1,Home & Kitchen,4731.27,0,0,921.0
2025-05-31,2,Groceries,9407.19,0,0,
2025-11-22,5,Groceries,11098.99,0,0,375.0
2023-06-06,2,Clothing,1239.64,0,0,871.0
2025-02-24,2,Groceries,8176.36,0,0,760.0
2023-07-24,1,Toys,3808.31,0,0,591.0
2025-11-30,1,Electronics,6310.51,0,0,350.0
2025-09-20,4,Clothing,3923.42,0,0,979.0
2024-09-13,4,Clothing,2456.04,0,0,562.0
2023-11-02,5,Electronics,5683.79,0,0,959.0
2024-01-21,3,Home & Kitchen,2714.1,0,0,778.0
2025-10-29,3,Clothing,1757.48,0,0,459.0
2024-11-17,3,Home & Kitchen,10014.51,1,0,1545.0
2023-12-01,4,Home & Kitchen,3659.03,0,0,586.0
2025-06-18,2,Toys,4770.24,0,0,593.0
2023-10-14,3,Electronics,5247.59,0,0,
2023-10-19,3,Toys,2449.19,0,0,755.0
2023-04-25,3,Toys,1561.41,0,0,746.0
2024-01-28,2,Groceries,9467.85,0,0,769.0
2025-05-08,1,Toys,3455.71,0,0,227.0
2023-08-30,4,Toys,4023.13,0,0,975.0
2025-10-18,1,Groceries,8801.18,0,0,568.0
2024-10-01,2,Toys,4222.19,0,0,649.0
2024-04-11,3,Home & Kitchen,3662.46,0,0,641.0
2025-07-16,1,Home & Kitchen,2290.29,0,0,470.0
2023-04-30,4,Home & Kitchen,3159.5,0,0,384.0
2025-11-17,2,Toys,3226.08,0,0,485.0
2025-12-26,2,Groceries,9654.89,0,0,804.0
2025-08-08,5,Home & Kitchen,3171.57,0,0,863.0
2024-06-17,5,Groceries,9445.02,0,0,791.0
2024-06-16,1,Electronics,8495.98,0,0,1138.0
2023-05-28,1,Groceries,14115.09,1,0,724.0
2024-09-17,5,Groceries,8173.66,0,0,688.0
2024-01-13,3,Toys,1607.55,0,0,1153.0
2025-12-09,1,Toys,4701.37,0,0,437.0
2024-03-15,3,Home & Kitchen,4622.73,0,1,1104.0
2025-05-06,3,Home & Kitchen,3824.62,0,0,658.0
2023-08-15,2,Electronics,6073.37,0,1,1149.0
2024-02-20,1,Groceries,7803.73,0,0,271.0
2024-07-20,1,Toys,5938.92,0,0,1114.0
2024-04-21,3,Groceries,11147.57,0,0,537.0
2025-06-10,4,Groceries,9026.4,0,0,292.0
2026-03-14,5,Electronics,5983.62,0,0,1045.0
2023-11-15,5,Electronics,8042.8,0,0,287.0
2025-06-02,3,Electronics,6171.08,0,0,838.0
2025-03-09,4,Electronics,5939.78,0,0,951.0
2023-12-07,4,Electronics,5320.33,0,0,817.0
2024-12-24,3,Clothing,3122.05,0,0,374.0
2024-07-15,1,Toys,4302.89,0,0,899.0
2024-10-08,4,Groceries,7940.08,0,0,685.0
2026-01-31,1,Clothing,4331.93,0,0,696.0
2025-08-20,2,Home & Kitchen,2575.0,0,0,311.0
2024-06-17,1,Groceries,9074.89,0,0,326.0
2025-07-04,2,Toys,3151.09,0,0,761.0
2023-10-17,3,Electronics,5184.95,0,0,598.0
2023-06-17,1,Home & Kitchen,5864.26,0,0,892.0
2025-09-28,1,Electronics,7168.35,0,0,867.0
2024-09-03,5,Home & Kitchen,2231.8,0,0,647.0
2024-10-23,3,Toys,2070.71,0,0,882.0
2023-06-27,2,Electronics,2613.7,0,0,363.0
